TimeStep: 94503, m: 392.81, v: 0.03, y: -1.92, k: 27.28 
TimeStep: 94504, m: 392.79, v: 0.06, y: -1.78, k: 13.39 
TimeStep: 94505, m: 392.79, v: 0.03, y: -3.20, k: 17.15 
TimeStep: 94506, m: 392.80, v: 0.04, y: -4.01, k: 21.70 
TimeStep: 94507, m: 392.79, v: 0.03, y: -0.48, k: 18.01 
TimeStep: 94508, m: 392.73, v: 0.02, y: -3.17, k: 43.74 
TimeStep: 94509, m: 392.73, v: 0.03, y: -1.53, k: 5.52 
TimeStep: 94510, m: 392.58, v: 0.07, y: -0.38, k: 1.35 
TimeStep: 94511, m: 392.80, v: 0.01, y: -1.07, k: 2.84 
TimeStep: 94512, m: 392.79, v: 0.01, y: -0.36, k: 1.56 
TimeStep: 94513, m: 392.85, v: 0.02, y: 3.22, k: 26.54 
TimeStep: 94514, m: 392.90, v: 0.04, y: -6.10, k: 91.41 
TimeStep: 94515, m: 392.92, v: 0.01, y: 0.53, k: 1.34 
TimeStep: 94516, m: 392.90, v: 0.05, y: -3.74, k: 17.09 
TimeStep: 94517, m: 392.98, v: 0.04, y: -1.57, k: 23.87 
TimeStep: 94518, m: 393.04, v: 0.02, y: 0.66, k: 31.91 
TimeStep: 94519, m: 393.08, v: 0.03, y: 1.87, k: 29.52 
TimeStep: 94520, m: 393.10, v: 0.03, y: 3.89, k: 116.99 
TimeStep: 94521, m: 393.18, v: 0.06, y: -3.46, k: 53.48 
TimeStep: 94522, m: 393.22, v: 0.02, y: -1.77, k: 41.58 
TimeStep: 94523, m: 393.28, v: 0.04, y: 5.24, k: 106.23 
TimeStep: 94524, m: 393.30, v: 0.02, y: -3.65, k: 41.17 
TimeStep: 94525, m: 393.23, v: 0.04, y: -2.47, k: 18.58 
TimeStep: 94526, m: 393.26, v: 0.02, y: -1.92, k: 26.80 
TimeStep: 94527, m: 393.27, v: 0.02, y: -3.03, k: 41.68 
TimeStep: 94528, m: 393.28, v: 0.03, y: -3.88, k: 24.37 
TimeStep: 94529, m: 393.28, v: 0.07, y: -6.13, k: 45.50 
TimeStep: 94530, m: 393.38, v: 0.02, y: -3.43, k: 59.98 
TimeStep: 94531, m: 393.38, v: 0.01, y: 0.01, k: 1.96 
TimeStep: 94532, m: 393.36, v: 0.01, y: 0.11, k: 1.04 
TimeStep: 94533, m: 393.44, v: 0.01, y: -3.98, k: 51.70 
TimeStep: 94534, m: 393.44, v: 0.03, y: -17.11, k: 366.90 
TimeStep: 94535, m: 393.43, v: 0.06, y: -13.60, k: 211.01 
TimeStep: 94536, m: 393.44, v: 0.01, y: -0.61, k: 5.69 
TimeStep: 94537, m: 393.44, v: 0.00, y: -1.46, k: 6.93 
TimeStep: 94538, m: 393.42, v: 0.03, y: -4.88, k: 33.80 
TimeStep: 94539, m: 393.44, v: 0.02, y: -1.14, k: 34.99 
TimeStep: 94540, m: 393.44, v: 0.06, y: -11.41, k: 193.97 
TimeStep: 94541, m: 393.46, v: 0.02, y: -0.49, k: 37.44 
TimeStep: 94542, m: 393.43, v: 0.08, y: -2.26, k: 13.68 
TimeStep: 94543, m: 393.47, v: 0.02, y: -1.45, k: 47.25 
TimeStep: 94544, m: 393.51, v: 0.02, y: 4.74, k: 139.84 
TimeStep: 94545, m: 393.40, v: 0.04, y: -4.21, k: 24.61 
TimeStep: 94546, m: 393.43, v: 0.04, y: -4.31, k: 26.62 
TimeStep: 94547, m: 393.50, v: 0.02, y: -1.89, k: 25.87 
TimeStep: 94548, m: 393.50, v: 0.02, y: -7.02, k: 100.50 
TimeStep: 94549, m: 393.50, v: 0.01, y: 0.12, k: 1.89 
TimeStep: 94550, m: 393.52, v: 0.04, y: -6.27, k: 71.13 
TimeStep: 94551, m: 393.58, v: 0.03, y: -5.61, k: 83.87 
TimeStep: 94552, m: 393.60, v: 0.02, y: -6.70, k: 65.48 
TimeStep: 94553, m: 393.64, v: 0.05, y: -6.78, k: 68.22 
TimeStep: 94554, m: 393.63, v: 0.04, y: -1.44, k: 22.33 
TimeStep: 94555, m: 393.63, v: 0.06, y: -8.72, k: 120.03 
TimeStep: 94556, m: 393.67, v: 0.04, y: -6.87, k: 84.20 
TimeStep: 94557, m: 393.68, v: 0.11, y: -5.03, k: 36.86 
TimeStep: 94558, m: 393.65, v: 0.01, y: 0.96, k: 2.27 
TimeStep: 94559, m: 393.70, v: 0.06, y: -6.28, k: 59.89 
TimeStep: 94600, m: 393.70, v: 0.05, y: -5.40, k: 63.31 
TimeStep: 94601, m: 393.70, v: 0.11, y: -4.84, k: 31.62 
TimeStep: 94602, m: 393.80, v: 0.08, y: -6.67, k: 56.04 
TimeStep: 94603, m: 393.86, v: 0.06, y: -7.94, k: 72.02 
TimeStep: 94604, m: 393.81, v: 0.07, y: -6.43, k: 57.48 
TimeStep: 94605, m: 393.80, v: 0.18, y: -5.81, k: 47.76 
TimeStep: 94606, m: 393.92, v: 0.05, y: -20.59, k: 494.98 
TimeStep: 94607, m: 393.91, v: 0.01, y: -2.99, k: 87.39 
TimeStep: 94608, m: 393.95, v: 0.06, y: -7.62, k: 65.74 
TimeStep: 94609, m: 393.92, v: 0.13, y: -4.88, k: 26.78 
TimeStep: 94610, m: 393.95, v: 0.05, y: -3.98, k: 58.75 
TimeStep: 94611, m: 393.96, v: 0.02, y: -6.99, k: 60.22 
TimeStep: 94612, m: 393.92, v: 0.09, y: -4.18, k: 27.00 
TimeStep: 94613, m: 393.99, v: 0.22, y: -3.60, k: 16.98 
TimeStep: 94614, m: 394.00, v: 0.17, y: -4.23, k: 21.45 
TimeStep: 94615, m: 393.96, v: 0.17, y: -3.94, k: 19.50 
TimeStep: 94616, m: 393.84, v: 0.21, y: -3.51, k: 14.79 
TimeStep: 94617, m: 393.91, v: 0.18, y: -3.87, k: 17.44 
TimeStep: 94618, m: 393.90, v: 0.16, y: -3.65, k: 16.32 
TimeStep: 94619, m: 393.92, v: 0.14, y: -4.25, k: 22.74 
TimeStep: 94620, m: 393.91, v: 0.09, y: -5.43, k: 34.95 
TimeStep: 94621, m: 393.87, v: 0.28, y: -2.84, k: 10.46 
TimeStep: 94622, m: 393.89, v: 0.14, y: -3.60, k: 21.49 
TimeStep: 94623, m: 393.89, v: 0.27, y: -2.97, k: 11.77 
TimeStep: 94624, m: 393.93, v: 0.17, y: -3.86, k: 18.24 
TimeStep: 94625, m: 393.93, v: 0.05, y: -5.37, k: 50.88 
TimeStep: 94626, m: 393.96, v: 0.08, y: -3.25, k: 42.60 
TimeStep: 94627, m: 393.99, v: 0.11, y: -5.10, k: 30.24 
TimeStep: 94628, m: 393.95, v: 0.18, y: -4.13, k: 19.49 
TimeStep: 94629, m: 393.88, v: 0.22, y: -3.07, k: 12.68 
TimeStep: 94630, m: 393.89, v: 0.07, y: -5.90, k: 45.99 
TimeStep: 94631, m: 394.05, v: 0.03, y: -0.31, k: 83.83 
TimeStep: 94632, m: 394.07, v: 0.03, y: -4.84, k: 29.84 
TimeStep: 94633, m: 394.04, v: 0.06, y: 0.48, k: 32.49 
TimeStep: 94634, m: 394.15, v: 0.03, y: 4.69, k: 26.49 
TimeStep: 94635, m: 394.13, v: 0.03, y: 2.56, k: 28.47 
TimeStep: 94636, m: 394.11, v: 0.01, y: -1.15, k: 3.76 
TimeStep: 94637, m: 394.12, v: 0.02, y: 2.49, k: 50.21 
TimeStep: 94638, m: 394.16, v: 0.03, y: -8.15, k: 111.68 
TimeStep: 94639, m: 394.23, v: 0.05, y: -2.81, k: 76.39 
TimeStep: 94640, m: 394.27, v: 0.01, y: -8.68, k: 134.11 
TimeStep: 94641, m: 394.21, v: 0.09, y: -5.33, k: 34.33 
TimeStep: 94642, m: 394.22, v: 0.13, y: -3.61, k: 27.75 
TimeStep: 94643, m: 394.31, v: 0.03, y: 3.03, k: 131.53 
TimeStep: 94644, m: 394.37, v: 0.08, y: -6.25, k: 51.11 
TimeStep: 94645, m: 394.35, v: 0.08, y: -7.17, k: 58.38 
TimeStep: 94646, m: 394.39, v: 0.09, y: -6.05, k: 47.67 
TimeStep: 94647, m: 394.40, v: 0.18, y: -5.30, k: 29.57 
TimeStep: 94648, m: 394.38, v: 0.09, y: -6.06, k: 47.14 
TimeStep: 94649, m: 394.41, v: 0.02, y: -10.07, k: 192.31 
TimeStep: 94650, m: 394.36, v: 0.12, y: -6.20, k: 40.53 
TimeStep: 94651, m: 394.37, v: 0.03, y: -11.30, k: 149.27 
TimeStep: 94652, m: 394.30, v: 0.05, y: -8.64, k: 85.12 
TimeStep: 94653, m: 394.27, v: 0.06, y: -7.39, k: 66.73 
TimeStep: 94654, m: 394.26, v: 0.08, y: -6.66, k: 51.14 
TimeStep: 94655, m: 394.28, v: 0.09, y: -4.04, k: 29.42 
TimeStep: 94656, m: 394.29, v: 0.06, y: -8.01, k: 73.33 
TimeStep: 94657, m: 394.32, v: 0.08, y: -7.04, k: 56.71 
TimeStep: 94658, m: 394.33, v: 0.17, y: -4.89, k: 26.74 
TimeStep: 94659, m: 394.42, v: 0.07, y: -6.18, k: 52.62 
TimeStep: 94700, m: 394.36, v: 0.13, y: -5.24, k: 34.14 
TimeStep: 94701, m: 394.35, v: 0.20, y: -4.84, k: 25.19 
TimeStep: 94702, m: 394.40, v: 0.13, y: -5.55, k: 35.54 
TimeStep: 94703, m: 394.41, v: 0.11, y: -6.06, k: 40.95 
TimeStep: 94704, m: 394.42, v: 0.14, y: -4.39, k: 30.73 
TimeStep: 94705, m: 394.46, v: 0.02, y: -2.43, k: 42.45 
TimeStep: 94706, m: 394.39, v: 0.08, y: -6.81, k: 56.26 
TimeStep: 94707, m: 394.34, v: 0.08, y: -6.21, k: 51.81 
TimeStep: 94708, m: 394.36, v: 0.09, y: -6.74, k: 51.73 
TimeStep: 94709, m: 394.44, v: 0.01, y: -1.72, k: 5.99 
TimeStep: 94710, m: 394.38, v: 0.07, y: -6.46, k: 49.89 
TimeStep: 94711, m: 394.40, v: 0.02, y: -5.14, k: 41.59 
TimeStep: 94712, m: 394.32, v: 0.11, y: -5.25, k: 33.44 
TimeStep: 94713, m: 394.27, v: 0.10, y: -3.89, k: 26.03 
TimeStep: 94714, m: 394.36, v: 0.08, y: -6.02, k: 45.84 
TimeStep: 94715, m: 394.37, v: 0.15, y: -4.48, k: 27.57 
TimeStep: 94716, m: 394.38, v: 0.04, y: 4.27, k: 23.01 
TimeStep: 94717, m: 394.42, v: 0.08, y: -6.39, k: 54.89 
TimeStep: 94718, m: 394.48, v: 0.08, y: -6.62, k: 56.49 
TimeStep: 94719, m: 394.52, v: 0.11, y: -6.10, k: 43.98 
TimeStep: 94720, m: 394.54, v: 0.11, y: -5.68, k: 39.86 
TimeStep: 94721, m: 394.51, v: 0.12, y: -5.04, k: 34.40 
TimeStep: 94722, m: 394.53, v: 0.09, y: -5.55, k: 45.72 
TimeStep: 94723, m: 394.59, v: 0.06, y: -8.27, k: 82.09 
TimeStep: 94724, m: 394.62, v: 0.04, y: -8.74, k: 98.35 
TimeStep: 94725, m: 394.58, v: 0.08, y: -6.55, k: 52.53 
TimeStep: 94726, m: 394.60, v: 0.11, y: -5.77, k: 48.61 
TimeStep: 94727, m: 394.60, v: 0.01, y: -7.37, k: 76.99 
TimeStep: 94728, m: 394.61, v: 0.04, y: -8.71, k: 89.00 
TimeStep: 94729, m: 395.42, v: 24.71, y: 5.63, k: 32.84 
TimeStep: 94730, m: 394.61, v: 1.64, y: 22.13, k: 514.87 
TimeStep: 94731, m: 394.60, v: 0.00, y: 0.20, k: 1.74 
TimeStep: 94732, m: 394.26, v: 10.92, y: -9.85, k: 98.30 
TimeStep: 94733, m: 394.61, v: 0.02, y: 6.06, k: 49.83 
TimeStep: 94734, m: 394.60, v: 0.06, y: -6.86, k: 52.03 
TimeStep: 94735, m: 394.53, v: 0.10, y: -2.37, k: 9.62 
TimeStep: 94736, m: 394.47, v: 0.09, y: -2.62, k: 8.76 
TimeStep: 94737, m: 394.53, v: 0.19, y: -3.20, k: 21.65 
TimeStep: 94738, m: 394.61, v: 0.01, y: 0.05, k: 2.45 
TimeStep: 94739, m: 394.58, v: 0.09, y: -3.00, k: 15.28 
TimeStep: 94740, m: 394.57, v: 0.02, y: -5.79, k: 40.17 
TimeStep: 94741, m: 394.56, v: 0.05, y: -4.15, k: 21.03 
TimeStep: 94742, m: 394.38, v: 0.11, y: -2.02, k: 6.39 
TimeStep: 94743, m: 394.53, v: 0.02, y: -0.29, k: 20.97 
TimeStep: 94744, m: 394.45, v: 0.10, y: -2.20, k: 7.63 
TimeStep: 94745, m: 394.55, v: 0.01, y: 4.43, k: 42.40 
TimeStep: 94746, m: 394.53, v: 0.00, y: -0.98, k: 2.86 
TimeStep: 94747, m: 394.55, v: 0.06, y: -3.06, k: 25.67 
TimeStep: 94748, m: 394.52, v: 0.10, y: -1.97, k: 8.79 
TimeStep: 94749, m: 394.56, v: 0.00, y: 0.85, k: 1.95 
TimeStep: 94750, m: 394.50, v: 0.05, y: -3.08, k: 17.78 
TimeStep: 94751, m: 394.50, v: 0.04, y: -2.27, k: 17.49 
TimeStep: 94752, m: 394.47, v: 0.19, y: -1.45, k: 3.75 
TimeStep: 94753, m: 394.50, v: 0.01, y: 0.38, k: 2.19 
TimeStep: 94754, m: 394.54, v: 0.01, y: 2.69, k: 45.01 
TimeStep: 94755, m: 394.42, v: 0.23, y: -2.37, k: 16.79 
TimeStep: 94756, m: 394.42, v: 0.03, y: -3.14, k: 18.37 
TimeStep: 94757, m: 394.32, v: 0.16, y: -1.24, k: 3.95 
TimeStep: 94758, m: 394.29, v: 0.14, y: -2.93, k: 21.09 
TimeStep: 94759, m: 394.38, v: 0.10, y: -1.74, k: 7.36 
TimeStep: 94800, m: 394.44, v: 0.06, y: -3.03, k: 11.92 
TimeStep: 94801, m: 394.51, v: 0.03, y: 4.28, k: 26.84 
TimeStep: 94802, m: 394.45, v: 0.28, y: -1.80, k: 8.49 
TimeStep: 94803, m: 394.51, v: 0.01, y: 4.58, k: 41.02 
TimeStep: 94804, m: 394.54, v: 0.02, y: 4.51, k: 30.96 
TimeStep: 94805, m: 394.54, v: 0.01, y: 5.28, k: 49.25 
TimeStep: 94806, m: 394.56, v: 0.01, y: -5.26, k: 56.58 
TimeStep: 94807, m: 394.51, v: 0.02, y: -5.12, k: 39.58 
TimeStep: 94808, m: 394.57, v: 0.03, y: 3.87, k: 24.17 
TimeStep: 94809, m: 394.39, v: 0.07, y: -3.15, k: 13.14 
TimeStep: 94810, m: 394.26, v: 0.22, y: -1.19, k: 11.06 
TimeStep: 94811, m: 394.37, v: 0.04, y: -3.37, k: 38.13 
TimeStep: 94812, m: 394.25, v: 1.31, y: -26.14, k: 751.32 
TimeStep: 94813, m: 394.39, v: 0.00, y: -0.86, k: 3.73 
TimeStep: 94814, m: 394.30, v: 0.18, y: -1.45, k: 9.59 
TimeStep: 94815, m: 394.00, v: 0.22, y: -0.10, k: 1.06 
TimeStep: 94816, m: 394.34, v: 0.09, y: -2.35, k: 10.03 
TimeStep: 94817, m: 394.43, v: 0.01, y: -0.47, k: 1.48 
TimeStep: 94818, m: 394.28, v: 0.08, y: -2.22, k: 6.44 
TimeStep: 94819, m: 394.39, v: 0.00, y: 0.06, k: 2.79 
TimeStep: 94820, m: 394.47, v: 0.03, y: -2.51, k: 28.28 
TimeStep: 94821, m: 394.48, v: 0.06, y: -3.34, k: 16.43 
TimeStep: 94822, m: 394.32, v: 0.17, y: -1.39, k: 3.16 
TimeStep: 94823, m: 394.51, v: 0.07, y: -2.51, k: 12.70 
TimeStep: 94824, m: 394.54, v: 0.01, y: -0.49, k: 2.29 
TimeStep: 94825, m: 394.59, v: 0.04, y: 3.97, k: 20.36 
TimeStep: 94826, m: 394.56, v: 0.01, y: -0.19, k: 1.81 
TimeStep: 94827, m: 394.41, v: 0.16, y: -1.77, k: 4.41 
TimeStep: 94828, m: 394.59, v: 0.04, y: 3.97, k: 21.43 
TimeStep: 94829, m: 394.51, v: 0.03, y: -3.58, k: 26.84 
TimeStep: 94830, m: 394.54, v: 0.07, y: -0.59, k: 19.98 
TimeStep: 94831, m: 394.55, v: 0.00, y: -0.31, k: 1.34 
TimeStep: 94832, m: 394.49, v: 0.07, y: -3.02, k: 12.88 
TimeStep: 94833, m: 394.53, v: 0.04, y: -4.38, k: 22.04 
TimeStep: 94834, m: 394.55, v: 0.00, y: 0.18, k: 1.91 
TimeStep: 94835, m: 394.55, v: 0.05, y: -3.76, k: 20.52 
TimeStep: 94836, m: 394.59, v: 0.00, y: -0.18, k: 2.13 
TimeStep: 94837, m: 394.60, v: 0.00, y: -0.08, k: 1.58 
TimeStep: 94838, m: 394.60, v: 0.08, y: -2.58, k: 12.81 
TimeStep: 94839, m: 394.60, v: 0.07, y: -3.18, k: 14.52 
TimeStep: 94840, m: 394.54, v: 0.08, y: -3.33, k: 12.44 
TimeStep: 94841, m: 394.58, v: 0.01, y: -6.95, k: 75.14 
TimeStep: 94842, m: 394.42, v: 0.16, y: -1.84, k: 4.58 
TimeStep: 94843, m: 394.61, v: 0.00, y: -1.01, k: 3.03 
TimeStep: 94844, m: 394.64, v: 0.03, y: 4.80, k: 27.15 
TimeStep: 94845, m: 394.63, v: 0.00, y: 0.16, k: 1.21 
TimeStep: 94846, m: 394.62, v: 0.03, y: 5.01, k: 31.97 
TimeStep: 94847, m: 394.55, v: 0.04, y: -4.15, k: 21.41 
TimeStep: 94848, m: 394.53, v: 0.07, y: -3.16, k: 11.63 
TimeStep: 94849, m: 394.54, v: 0.05, y: -3.51, k: 16.40 
TimeStep: 94850, m: 394.54, v: 0.07, y: -3.28, k: 13.22 
TimeStep: 94851, m: 394.23, v: 0.37, y: 0.12, k: 2.81 
TimeStep: 94852, m: 394.64, v: 0.02, y: 4.93, k: 39.36 
TimeStep: 94853, m: 394.61, v: 0.08, y: -3.11, k: 13.74 
TimeStep: 94854, m: 394.61, v: 0.03, y: -4.57, k: 29.57 
TimeStep: 94855, m: 394.54, v: 0.11, y: -2.66, k: 8.37 
TimeStep: 94856, m: 394.68, v: 0.03, y: -0.02, k: 27.36 
TimeStep: 94857, m: 394.66, v: 0.00, y: -0.57, k: 2.72 
TimeStep: 94858, m: 394.66, v: 0.00, y: -0.01, k: 1.48 
TimeStep: 94859, m: 394.67, v: 0.00, y: 0.05, k: 2.20 
TimeStep: 94900, m: 394.47, v: 0.20, y: -1.98, k: 7.79 
TimeStep: 94901, m: 394.35, v: 0.26, y: -1.02, k: 2.14 
TimeStep: 94902, m: 394.40, v: 0.35, y: -1.74, k: 4.12 
TimeStep: 94903, m: 394.61, v: 0.07, y: -3.35, k: 16.45 
TimeStep: 94904, m: 394.72, v: 0.02, y: 8.77, k: 120.84 
TimeStep: 94905, m: 394.68, v: 0.11, y: -2.84, k: 11.98 
TimeStep: 94906, m: 394.78, v: 0.01, y: 5.65, k: 48.45 
TimeStep: 94907, m: 394.78, v: 0.01, y: 5.22, k: 46.57 
TimeStep: 94908, m: 394.76, v: 0.01, y: 0.16, k: 52.95 
TimeStep: 94909, m: 394.76, v: 0.00, y: -0.40, k: 3.66 
TimeStep: 94910, m: 394.70, v: 0.10, y: -3.39, k: 12.89 
TimeStep: 94911, m: 394.70, v: 0.06, y: -4.82, k: 27.53 
TimeStep: 94912, m: 394.49, v: 0.29, y: -1.21, k: 2.81 
TimeStep: 94913, m: 394.75, v: 0.00, y: -0.64, k: 2.85 
TimeStep: 94914, m: 394.61, v: 0.07, y: -3.48, k: 28.96 
TimeStep: 94915, m: 394.55, v: 5.03, y: -14.42, k: 213.45 
TimeStep: 94916, m: 394.79, v: 0.07, y: -1.48, k: 23.69 
TimeStep: 94917, m: 394.85, v: 0.00, y: 0.73, k: 3.87 
TimeStep: 94918, m: 394.86, v: 0.01, y: 6.72, k: 60.97 
TimeStep: 94919, m: 394.77, v: 0.11, y: -5.07, k: 48.61 
TimeStep: 94920, m: 394.77, v: 0.01, y: -0.92, k: 3.57 
TimeStep: 94921, m: 394.85, v: 0.08, y: -3.34, k: 18.07 
TimeStep: 94922, m: 394.85, v: 0.03, y: -2.97, k: 16.06 
TimeStep: 94923, m: 394.87, v: 0.02, y: -1.36, k: 8.14 
TimeStep: 94924, m: 394.84, v: 0.02, y: -1.87, k: 12.71 
TimeStep: 94925, m: 394.87, v: 0.02, y: -1.94, k: 10.93 
TimeStep: 94926, m: 394.74, v: 0.01, y: 0.47, k: 1.47 
TimeStep: 94927, m: 394.78, v: 0.02, y: -0.41, k: 17.97 
TimeStep: 94928, m: 394.80, v: 0.04, y: -0.03, k: 28.02 
TimeStep: 94929, m: 394.83, v: 0.02, y: -0.79, k: 38.24 
TimeStep: 94930, m: 394.85, v: 0.04, y: -0.98, k: 29.79 
TimeStep: 94931, m: 394.86, v: 0.00, y: -0.56, k: 2.47 
TimeStep: 94932, m: 394.82, v: 0.01, y: -0.37, k: 36.12 
TimeStep: 94933, m: 394.83, v: 0.01, y: -0.65, k: 1.62 
TimeStep: 94934, m: 394.80, v: 0.04, y: -0.45, k: 17.27 
TimeStep: 94935, m: 394.84, v: 0.01, y: -3.95, k: 29.55 
TimeStep: 94936, m: 394.83, v: 0.01, y: -0.60, k: 1.89 
TimeStep: 94937, m: 394.77, v: 0.04, y: -0.91, k: 29.95 
TimeStep: 94938, m: 394.78, v: 0.03, y: -3.37, k: 15.12 
TimeStep: 94939, m: 394.79, v: 0.01, y: 0.27, k: 1.28 
TimeStep: 94940, m: 394.72, v: 0.02, y: 0.01, k: 23.37 
TimeStep: 94941, m: 394.72, v: 0.02, y: 1.96, k: 27.62 
TimeStep: 94942, m: 394.63, v: 0.07, y: 0.13, k: 12.23 
TimeStep: 94943, m: 394.70, v: 0.02, y: 3.78, k: 26.60 
TimeStep: 94944, m: 394.75, v: 0.10, y: 0.96, k: 12.81 
TimeStep: 94945, m: 394.68, v: 0.00, y: 0.86, k: 2.03 
TimeStep: 94946, m: 394.73, v: 0.06, y: -6.39, k: 92.67 
TimeStep: 94947, m: 394.74, v: 0.01, y: -7.64, k: 78.70 
TimeStep: 94948, m: 394.83, v: 0.28, y: -0.00, k: 6.90 
TimeStep: 94949, m: 394.73, v: 0.03, y: -0.37, k: 31.31 
TimeStep: 94950, m: 394.69, v: 0.03, y: -3.62, k: 36.87 
TimeStep: 94951, m: 394.69, v: 0.00, y: 0.51, k: 2.87 
TimeStep: 94952, m: 394.62, v: 0.02, y: -3.10, k: 17.72 
TimeStep: 94953, m: 394.59, v: 0.02, y: 0.87, k: 38.80 
TimeStep: 94954, m: 394.59, v: 0.02, y: 0.09, k: 22.15 
TimeStep: 94955, m: 394.56, v: 0.02, y: -2.44, k: 37.35 
TimeStep: 94956, m: 394.54, v: 0.05, y: -4.83, k: 78.58 
TimeStep: 94957, m: 394.51, v: 0.00, y: 1.44, k: 6.10 
TimeStep: 94958, m: 394.58, v: 0.13, y: 1.71, k: 13.75 
TimeStep: 94959, m: 394.54, v: 0.02, y: 6.15, k: 42.28 
TimeStep: 95000, m: 394.56, v: 0.04, y: -3.77, k: 95.48 
TimeStep: 95001, m: 394.59, v: 0.02, y: -5.35, k: 43.26 
TimeStep: 95002, m: 394.57, v: 0.06, y: 1.84, k: 21.55 
TimeStep: 95003, m: 394.57, v: 0.10, y: 1.41, k: 16.30 
TimeStep: 95004, m: 394.63, v: 0.02, y: 2.27, k: 18.74 
TimeStep: 95005, m: 394.67, v: 0.03, y: -0.23, k: 16.06 
TimeStep: 95006, m: 394.69, v: 0.09, y: 0.82, k: 16.10 
TimeStep: 95007, m: 394.63, v: 0.02, y: -4.16, k: 28.21 
TimeStep: 95008, m: 394.64, v: 0.03, y: -1.37, k: 24.30 
TimeStep: 95009, m: 394.67, v: 0.00, y: -0.75, k: 3.94 
TimeStep: 95010, m: 394.60, v: 0.07, y: -1.11, k: 13.28 
TimeStep: 95011, m: 394.66, v: 0.07, y: 1.34, k: 13.87 
TimeStep: 95012, m: 394.70, v: 0.07, y: -4.87, k: 69.01 
TimeStep: 95013, m: 394.68, v: 0.04, y: -0.70, k: 24.10 
TimeStep: 95014, m: 394.74, v: 0.03, y: 1.14, k: 45.75 
TimeStep: 95015, m: 394.74, v: 0.00, y: -0.09, k: 1.15 
TimeStep: 95016, m: 394.75, v: 0.00, y: -0.59, k: 1.46 
TimeStep: 95018, m: 394.74, v: 0.01, y: -0.30, k: 3.45 
TimeStep: 95019, m: 394.72, v: 0.02, y: -2.69, k: 16.42 
TimeStep: 95020, m: 394.71, v: 0.03, y: -3.33, k: 19.94 
TimeStep: 95021, m: 394.68, v: 0.06, y: -2.02, k: 6.88 
TimeStep: 95022, m: 394.75, v: 0.01, y: 1.09, k: 5.28 
TimeStep: 95023, m: 394.74, v: 0.02, y: 0.49, k: 29.58 
TimeStep: 95024, m: 394.74, v: 0.03, y: 0.40, k: 20.28 
TimeStep: 95025, m: 394.76, v: 0.01, y: 5.36, k: 56.48 
TimeStep: 95026, m: 394.78, v: 0.00, y: -0.63, k: 2.80 
TimeStep: 95027, m: 394.76, v: 0.01, y: -0.84, k: 2.74 
TimeStep: 95028, m: 394.80, v: 0.04, y: 6.54, k: 74.99 
TimeStep: 95029, m: 394.78, v: 0.01, y: -7.50, k: 78.35 
TimeStep: 95030, m: 394.83, v: 0.04, y: 1.48, k: 33.03 
TimeStep: 95031, m: 394.80, v: 0.03, y: -0.81, k: 30.46 
TimeStep: 95032, m: 394.80, v: 0.03, y: 5.54, k: 35.45 
TimeStep: 95033, m: 394.80, v: 0.03, y: 5.06, k: 31.23 
TimeStep: 95034, m: 394.81, v: 0.03, y: 4.91, k: 30.85 
TimeStep: 95035, m: 394.98, v: 0.57, y: -0.40, k: 3.45 
TimeStep: 95036, m: 394.82, v: 0.01, y: 1.80, k: 5.69 
TimeStep: 95037, m: 394.74, v: 0.05, y: -7.66, k: 96.10 
TimeStep: 95038, m: 394.61, v: 1.42, y: -27.14, k: 757.73 
TimeStep: 95039, m: 394.66, v: 0.10, y: 1.44, k: 15.03 
TimeStep: 95040, m: 394.72, v: 0.05, y: -6.89, k: 94.42 
TimeStep: 95041, m: 394.73, v: 0.01, y: -7.07, k: 84.83 
TimeStep: 95042, m: 394.78, v: 0.06, y: -6.53, k: 92.10 
TimeStep: 95043, m: 394.88, v: 0.12, y: -2.40, k: 69.16 
TimeStep: 95044, m: 394.89, v: 0.03, y: -1.11, k: 39.19 
TimeStep: 95045, m: 394.95, v: 0.05, y: 3.83, k: 17.59 
TimeStep: 95046, m: 394.92, v: 0.03, y: 4.81, k: 32.04 
TimeStep: 95047, m: 394.90, v: 0.03, y: -1.94, k: 25.82 
TimeStep: 95048, m: 394.98, v: 0.01, y: 6.54, k: 87.12 
TimeStep: 95049, m: 394.98, v: 0.01, y: -5.96, k: 126.48 
TimeStep: 95050, m: 394.99, v: 0.01, y: -8.72, k: 111.90 
TimeStep: 95051, m: 395.05, v: 0.04, y: -1.76, k: 25.78 
TimeStep: 95052, m: 395.10, v: 0.03, y: 0.82, k: 27.01 
TimeStep: 95053, m: 395.07, v: 0.05, y: -0.80, k: 20.06 
TimeStep: 95054, m: 395.06, v: 0.01, y: -5.97, k: 57.71 
TimeStep: 95055, m: 395.08, v: 0.01, y: 2.45, k: 13.46 
TimeStep: 95056, m: 395.08, v: 0.01, y: 2.56, k: 14.98 
TimeStep: 95057, m: 395.04, v: 0.01, y: -2.19, k: 50.68 
TimeStep: 95058, m: 395.04, v: 0.01, y: 2.64, k: 10.85 
TimeStep: 95059, m: 395.16, v: 4.00, y: 14.47, k: 211.22 
TimeStep: 95100, m: 395.07, v: 0.02, y: 3.45, k: 24.91 
TimeStep: 95101, m: 395.11, v: 0.01, y: 4.77, k: 41.17 
